target_col,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,instruct.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 45,source_file
white,4.0,0.0,12.0,0.0,119.53871370000002,,,,,,,,,,,119.44738170000004,119.53871370000002,0.0694562999999561,119.53871370000002,119.53871370000002,125.66006719999996,"[1.1786657999999761, 1.8138113999999632, 2.8282669999999825, 4.180392999999981, 6.210539499999982]","[-0.026111111111111113, -0.12833333333333333, -0.06888888888888889, -0.085, 0.145]","[-0.11944444444444445, -0.1988888888888889, -0.05388888888888889, 0.22555555555555556, -0.1711111111111111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.1123472000000447, 1.747982699999966, 2.7620710999999574, 4.1148620000000165, 6.1444241000000375]","['target_1', 'target_3', 'target_2', 'target_0', 'target_4']",125.6609658,125.66977610000004,125.66977610000004,126.65618829999994,126.75458179999998,126.75458179999998,,,27.0,1.0,2026-02-07_05h42.18.301,visual_search,2024.1.5,,2026-02-07 05h43.51.340644 +0530,,27_visual_search_2026-02-07_05h42.18.301.csv
red,4.0,1.0,13.0,2.0,126.75458179999998,,,,,,,,,,,126.65670739999996,126.75458179999998,0.0698381999999355,126.75458179999998,126.75458179999998,131.08127790000003,"[1.0294983999999658, 1.6831240999999864, 2.2713155000000143, 3.5084211999999297, 4.418297499999994]","[0.022222222222222223, 0.12, 0.21888888888888888, -0.06166666666666667, -0.22944444444444445]","[0.09, 0.13111111111111112, -0.024444444444444446, -0.14, -0.065]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.9638439999999946, 1.6168621000000485, 2.460774399999991, 3.442099600000006, 4.351905099999954]","['target_1', 'target_3', 'target_2', 'target_4', 'target_0']",131.08216019999998,131.09120129999997,131.09120129999997,132.0778557,132.15966930000002,132.15966930000002,,,27.0,1.0,2026-02-07_05h42.18.301,visual_search,2024.1.5,,2026-02-07 05h43.51.340644 +0530,,27_visual_search_2026-02-07_05h42.18.301.csv
white,4.0,2.0,14.0,1.0,132.15966930000002,,,,,,,,,,,132.07835009999997,132.15966930000002,0.0546467000000348,132.15966930000002,132.15966930000002,135.9612985,"[0.9801304999999729, 1.3824726000000283, 2.5239917000000105, 3.470014200000037, 3.8771291000000474]","[-0.1527777777777778, -0.23722222222222222, -0.03277777777777778, -0.08055555555555556]","[0.19555555555555557, 0.17833333333333334, -0.028333333333333332, -0.2644444444444444]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.9289428999999245, 1.5295086999999512, 2.471927199999982, 3.4184849999999187]","['target_2', 'target_4', 'target_0', 'target_3']",135.96255870000005,135.972938,135.972938,136.96536389999994,,,,,27.0,1.0,2026-02-07_05h42.18.301,visual_search,2024.1.5,,2026-02-07 05h43.51.340644 +0530,,27_visual_search_2026-02-07_05h42.18.301.csv
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.96547650000002,136.98396189999994,,,,,,,,,27_visual_search_2026-02-07_05h42.18.301.csv
,,,,,,,0.0041707000000315,0.0094027000000096,0.0039522999999235,26.629414699999984,0.0183333333333333,0.0022222222222222,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,0.0,0.0,0.0,0.0,26.74965710000004,,,,,,,,,,,26.665489500000035,26.74965710000004,0.1019413000000213,26.74965710000004,26.74965710000004,33.13837760000001,"[1.7727247000000261, 3.0689559999999574, 4.253678700000023, 5.383725400000003, 6.5066527999999835]","[0.06, 0.21833333333333332, 0.10722222222222222, -0.12222222222222222, -0.24444444444444444]","[0.23333333333333334, 0.17777777777777778, -0.028888888888888888, -0.04, -0.16833333333333333]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.6756580999999642, 2.9726333999999497, 4.156641700000023, 5.286903199999983, 6.410302300000012]","['target_4', 'target_0', 'target_3', 'target_1', 'target_2']",33.139703600000075,33.154845600000044,33.154845600000044,34.139375000000086,34.20752679999998,34.20752679999998,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
red,0.0,1.0,1.0,2.0,34.20752679999998,,,,,,,,,,,34.139897500000075,34.20752679999998,0.0516228999999839,34.20752679999998,34.20752679999998,39.28374080000003,"[1.2770543000000316, 2.3233132999999953, 3.391667499999926, 4.433202599999959, 5.14184309999996]","[-0.05, 0.085, 0.16055555555555556, -0.20222222222222222, -0.2011111111111111]","[-0.10944444444444444, 0.07777777777777778, -0.10444444444444445, -0.013333333333333334, -0.12277777777777778]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.2286560000000009, 2.274007299999994, 3.342803799999956, 4.384322699999984, 5.092745300000047]","['target_4', 'target_1', 'target_0', 'target_3', 'target_2']",39.28436420000003,39.29114679999998,39.29114679999998,40.28301220000003,40.37152939999999,40.37152939999999,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,0.0,2.0,2.0,1.0,40.37152939999999,,,,,,,,,,,40.28349130000004,40.37152939999999,0.0667317999999568,40.37152939999999,40.37152939999999,47.05871569999999,"[1.718456500000002, 2.573459699999944, 3.7675318999999945, 5.03233750000004, 6.772235000000023]","[0.08722222222222223, 0.18055555555555555, -0.15944444444444444, -0.057777777777777775, 0.22611111111111112]","[0.22277777777777777, 0.16777777777777778, 0.02277777777777778, -0.1388888888888889, -0.17277777777777778]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.6582392000000254, 2.5124239000000443, 3.7075104000000465, 4.971838200000093, 6.711817400000086]","['target_4', 'target_2', 'target_1', 'target_0', 'target_3']",47.05957220000005,47.067830500000014,47.067830500000014,48.06014800000003,48.150279100000034,48.150279100000034,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,1.0,0.0,3.0,0.0,48.150279100000034,,,,,,,,,,,48.060779600000046,48.150279100000034,0.0734096999999565,48.150279100000034,48.150279100000034,54.19485780000002,"[1.7587852999999996, 2.9073549999999386, 4.000073099999895, 5.037726899999939, 6.133126999999945]","[-0.13555555555555557, 0.013888888888888888, -0.09777777777777778, -0.07111111111111111, 0.19944444444444445]","[0.08555555555555555, 0.0811111111111111, -0.11, -0.2311111111111111, -0.15777777777777777]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.6909703000000036, 2.838963100000001, 3.9315054999999575, 4.969946400000026, 6.064536500000031]","['target_2', 'target_0', 'target_3', 'target_1', 'target_4']",54.195830200000046,54.205071100000055,54.205071100000055,55.19193340000004,55.286720100000025,55.286720100000025,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
red,1.0,1.0,4.0,2.0,55.286720100000025,,,,,,,,,,,55.192411600000014,55.286720100000025,0.0672051000000237,55.286720100000025,55.286720100000025,60.58310920000008,"[1.6936933000000636, 2.516857200000004, 3.3656537000000526, 4.348602600000049, 5.385436600000048]","[0.115, -0.006111111111111111, 0.042222222222222223, 0.13111111111111112, 0.09277777777777778]","[0.2561111111111111, 0.1811111111111111, 0.0044444444444444444, -0.03277777777777778, -0.24888888888888888]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.6334712000000309, 2.4555295000000115, 3.304164499999956, 4.287190200000055, 5.323896099999956]","['target_4', 'target_3', 'target_0', 'target_2', 'target_1']",60.584250699999984,60.59286400000008,60.59286400000008,61.58027860000004,61.66623700000002,61.66623700000002,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,1.0,2.0,5.0,1.0,61.66623700000002,,,,,,,,,,,61.580896800000005,61.66623700000002,0.0623679000000265,61.66623700000002,61.66623700000002,67.77216759999999,"[2.1214297000000215, 3.1299507999999605, 4.175183500000003, 5.127094100000022, 6.1858532999999625]","[0.235, -0.13444444444444445, -0.08611111111111111, -0.22944444444444445, 0.08333333333333333]","[0.15055555555555555, 0.2411111111111111, -0.013888888888888888, -0.22722222222222221, -0.13555555555555557]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.062118299999952, 3.0708664999999655, 4.115168099999892, 5.067090199999939, 6.126673699999969]","['target_0', 'target_4', 'target_2', 'target_1', 'target_3']",67.77294370000004,67.78096170000003,67.78096170000003,68.76774490000003,68.83469839999998,68.83469839999998,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,2.0,0.0,6.0,0.0,68.83469839999998,,,,,,,,,,,68.76812940000002,68.83469839999998,0.0456075999999256,68.83469839999998,68.83469839999998,75.82957340000007,"[1.5219650000000229, 2.9411815999999362, 5.037797599999976, 6.089281299999925, 7.054694499999982]","[0.18055555555555555, -0.22, -0.23666666666666666, -0.016666666666666666, 0.23666666666666666]","[0.14888888888888888, 0.10277777777777777, -0.16722222222222222, -0.20444444444444446, -0.24055555555555555]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.481096999999977, 2.899317999999994, 4.996241400000031, 6.047943499999974, 7.013043300000049]","['target_2', 'target_4', 'target_3', 'target_0', 'target_1']",75.83046100000001,75.83840780000003,75.83840780000003,76.82186339999998,76.91217519999998,76.91217519999998,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,2.0,1.0,7.0,1.0,76.91217519999998,,,,,,,,,,,76.8223845,76.91217519999998,0.0595590000000356,76.91217519999998,76.91217519999998,81.6273602,"[1.7400508000000627, 2.614924599999995, 3.49014800000009, 4.4267929000000095, 4.794725500000027]","[-0.15333333333333332, 0.16111111111111112, 0.09055555555555556, -0.0044444444444444444]","[0.22944444444444445, 0.18833333333333332, 0.058333333333333334, -0.09444444444444444]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.686633000000029, 2.5616026000000147, 3.4361580000000913, 4.37261680000006]","['target_1', 'target_0', 'target_4', 'target_3']",81.62821080000003,81.63772640000002,81.63772640000002,82.62175150000007,82.70764760000009,82.70764760000009,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
red,2.0,2.0,8.0,2.0,82.70764760000009,,,,,,,,,,,82.62242120000008,82.70764760000009,0.0565102000000479,82.70764760000009,82.70764760000009,87.93953970000007,"[2.0074419000000034, 2.9855631000000358, 3.767516799999953, 4.474831399999971, 5.309627100000057]","[0.06777777777777778, -0.07277777777777777, -0.14333333333333334, -0.057777777777777775, 0.04]","[0.155, 0.15055555555555555, -0.011666666666666667, -0.11611111111111111, -0.23666666666666666]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.9574063000000024, 2.934626499999922, 3.7165301, 4.4258051999999, 5.259076299999947]","['target_4', 'target_1', 'target_3', 'target_2', 'target_0']",87.94004050000001,87.94685980000008,87.94685980000008,88.93141710000009,89.0016306,89.0016306,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,3.0,0.0,9.0,0.0,89.0016306,,,,,,,,,,,88.93175370000006,89.0016306,0.0458648000000039,89.0016306,89.0016306,94.91056360000005,"[1.4054044000000658, 2.2175966000000926, 2.9353991000000406, 4.577087900000038, 5.967898500000047]","[0.12944444444444445, -0.05722222222222222, -0.16722222222222222, 0.25222222222222224, 0.15555555555555556]","[0.11055555555555556, -0.0005555555555555556, 0.08611111111111111, -0.2594444444444444, -0.1661111111111111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.363017099999979, 2.1762701999999763, 2.894103599999994, 4.535139999999956, 5.926279199999954]","['target_4', 'target_0', 'target_1', 'target_2', 'target_3']",94.91149289999998,94.92113340000004,94.92113340000004,95.90866090000009,95.98404190000008,95.98404190000008,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
red,3.0,1.0,10.0,2.0,95.98404190000008,,,,,,,,,,,95.9090873,95.98404190000008,0.0569049000000632,95.98404190000008,95.98404190000008,100.09999790000006,"[1.3037361000000374, 1.6544075000000475, 2.707702100000006, 3.1110319000000572, 4.185837700000093]","[0.15888888888888889, 0.105, 0.016666666666666666, -0.050555555555555555, -0.09444444444444444]","[-0.04888888888888889, 0.023333333333333334, -0.04055555555555555, -0.06388888888888888, 0.04611111111111111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.2495314999999891, 1.9196150000000216, 2.653701700000056, 3.3464832000000797, 4.1320312000000285]","['target_1', 'target_0', 'target_2', 'target_3', 'target_4']",100.1010946,100.11007040000004,100.11007040000004,101.09612400000005,101.15453790000004,101.15453790000004,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,3.0,2.0,11.0,1.0,101.15453790000004,,,,,,,,,,,101.09632410000006,101.15453790000004,0.0373960000000579,101.15453790000004,101.15453790000004,106.45778890000008,"[1.655894000000103, 2.3595080000000053, 3.1038333000000193, 4.456069900000102, 5.354139099999998]","[-0.21, -0.13555555555555557, -0.019444444444444445, 0.205, 0.09]","[0.11, 0.10388888888888889, 0.04722222222222222, -0.028333333333333332, -0.11722222222222223]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.6217832000000953, 2.325011800000084, 3.0688568000000487, 4.421102200000064, 5.319724800000017]","['target_4', 'target_3', 'target_2', 'target_1', 'target_0']",106.4587355,106.46809790000007,106.46809790000007,107.45112660000008,107.51350560000004,107.51350560000004,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,4.0,0.0,12.0,1.0,107.51350560000004,,,,,,,,,,,107.45134410000004,107.51350560000004,0.0395290000000159,107.51350560000004,107.51350560000004,115.6027328,"[1.5533631999999216, 2.9600537999999688, 4.323193599999968, 7.374913499999934, 8.142214699999954]","[-0.18055555555555555, 0.23333333333333334, 0.22333333333333333, -0.24888888888888888, -0.09833333333333333]","[0.1272222222222222, 0.16666666666666666, -0.030555555555555555, -0.14222222222222222, -0.1922222222222222]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.5176763999999139, 3.2072059999999283, 4.285821199999987, 7.33876639999994, 8.105339399999934]","['target_2', 'target_3', 'target_1', 'target_0', 'target_4']",115.6033883,115.61075140000004,115.61075140000004,116.594744,116.67333660000008,116.67333660000008,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
red,4.0,1.0,13.0,2.0,116.67333660000008,,,,,,,,,,,116.5954114,116.67333660000008,0.0501778999999942,116.67333660000008,116.67333660000008,122.94613230000004,"[1.499874400000067, 2.533280399999967, 3.3501733000000513, 4.931877800000052, 6.340375300000005]","[0.06333333333333334, 0.21777777777777776, 0.16833333333333333, -0.1738888888888889, -0.14]","[0.225, 0.14944444444444444, 0.051111111111111114, 0.07111111111111111, -0.1361111111111111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.4536166000000321, 2.486751400000003, 3.3033735999999863, 4.884754300000054, 6.293674600000031]","['target_1', 'target_3', 'target_0', 'target_2', 'target_4']",122.94703790000004,122.9561824,122.9561824,123.94859150000002,,,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
white,4.0,2.0,14.0,0.0,124.03509210000004,,,,,,,,,,,123.9491193,124.03509210000004,0.0658273000000235,124.03509210000004,124.03509210000004,132.5931332,"[1.9171022000000448, 3.197645800000032, 4.324296900000036, 5.354009800000085, 8.643738400000075]","[0.1827777777777778, -0.06166666666666667, 0.11333333333333333, -0.03277777777777778, 0.1761111111111111]","[0.235, 0.17722222222222223, -0.01888888888888889, -0.058333333333333334, 0.07944444444444444]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.8553455999999642, 3.136053400000037, 4.262373599999933, 5.291873799999962, 8.582117899999957]","['target_3', 'target_4', 'target_1', 'target_2', 'target_0']",132.59403110000005,132.60352950000004,132.60352950000004,133.59251849999998,133.61096759999998,133.61096759999998,,,28.0,1.0,2026-02-07_05h49.57.981,visual_search,2024.1.5,,2026-02-07 05h50.23.105241 +0530,,28_visual_search_2026-02-07_05h49.57.981.csv
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5926532000001,133.61096759999998,,,,,,,,,28_visual_search_2026-02-07_05h49.57.981.csv
,,,,,,,0.0176506999998764,0.0237815000000409,0.0173142000001007,46.58785949999992,-0.0838888888888888,0.2033333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,29.0,1.0,2026-02-07_05h58.57.667,visual_search,2024.1.5,,2026-02-07 05h59.40.215232 +0530,,29_visual_search_2026-02-07_05h58.57.667.csv
white,0.0,0.0,0.0,1.0,46.68719050000004,,,,,,,,,,,46.59857540000007,46.68719050000004,0.0733083000000078,46.68719050000004,46.68719050000004,53.04032989999996,"[2.00134839999987, 3.0501996000000418, 4.046462600000041, 5.120433699999921, 6.4493872999998985]","[-0.22944444444444445, -0.24166666666666667, 0.010555555555555556, 0.010555555555555556, 0.09555555555555556]","[0.13833333333333334, -0.012777777777777779, -0.010555555555555556, -0.2427777777777778, -0.02388888888888889]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.935461900000064, 2.984422900000027, 3.9806109999999535, 5.054523100000097, 6.383533800000123]","['target_2', 'target_3', 'target_0', 'target_1', 'target_4']",53.04199059999996,53.05854320000003,53.05854320000003,54.044681099999934,,,,,29.0,1.0,2026-02-07_05h58.57.667,visual_search,2024.1.5,,2026-02-07 05h59.40.215232 +0530,,29_visual_search_2026-02-07_05h58.57.667.csv
red,0.0,1.0,1.0,2.0,54.12246609999988,,,,,,,,,,,54.04529969999999,54.12246609999988,0.0637395000001106,54.12246609999988,54.12246609999988,60.001273399999945,"[1.4982758000001013, 2.491248300000052, 3.477846100000079, 4.384846599999946, 5.9575624999999945]","[0.11222222222222222, 0.21666666666666667, 0.23777777777777778, 0.21166666666666667, 0.025555555555555557]","[0.17833333333333334, 0.18833333333333332, -0.13444444444444445, -0.21888888888888888, -0.21722222222222223]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.4381054000000404, 2.43044870000017, 3.416567200000145, 4.324346000000105, 5.896228600000086]","['target_3', 'target_2', 'target_1', 'target_4', 'target_0']",60.00199479999992,60.009302299999945,60.009302299999945,60.99985409999999,61.08452299999999,61.08452299999999,,,29.0,1.0,2026-02-07_05h58.57.667,visual_search,2024.1.5,,2026-02-07 05h59.40.215232 +0530,,29_visual_search_2026-02-07_05h58.57.667.csv
white,0.0,2.0,2.0,0.0,61.08452299999999,,,,,,,,,,,61.00041480000005,61.08452299999999,0.0598726999999144,61.08452299999999,61.08452299999999,67.1720742,"[1.192760299999918, 2.1344268999998803, 3.178000599999905, 5.386681599999974, 6.167742599999883]","[-0.13277777777777777, -0.24833333333333332, -0.19777777777777777, 0.15555555555555556, 0.13555555555555557]","[0.023333333333333334, 0.16333333333333333, 0.22444444444444445, 0.041666666666666664, -0.059444444444444446]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.1386084000000665, 2.0800360000000637, 3.1236154000000624, 5.3317718999999215, 6.113147000000026]","['target_2', 'target_1', 'target_3', 'target_0', 'target_4']",67.17327739999996,67.18210440000007,67.18210440000007,68.16559490000009,68.25234879999994,68.25234879999994,,,29.0,1.0,2026-02-07_05h58.57.667,visual_search,2024.1.5,,2026-02-07 05h59.40.215232 +0530,,29_visual_search_2026-02-07_05h58.57.667.csv
