target_col,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,target.started,instruct.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,Unnamed: 56,source_file,thanks.stopped,Unnamed: 46,Unnamed: 44,Unnamed: 54
white,,,,[-0.058888888888888886],[-0.2088888888888889],[1],[0],[0],[1.24023280000074],['target'],4.0,1.0,13.0,0.0,34.40819449999981,,,,,,,,,,,34.34689480000088,34.40819449999981,0.0453756000006251,34.40819449999981,34.40819449999981,34.40819449999981,35.63162399999965,,,,,,,,35.63236499999948,35.64647900000091,35.64647900000091,36.63379600000008,,,,,17.0,1.0,2026-02-05_12h38.52.432,visual_search,,2024.1.5,,2026-02-05 12h39.51.014933 +0530,,17_visual_search_2026-02-05_12h38.52.432.csv,,,,
white,,,,[-0.08333333333333333],[-0.20722222222222222],[1],[0],[0],[0.85615289999987],['target'],4.0,2.0,14.0,1.0,36.70312100000047,,,,,,,,,,,36.63430410000001,36.70312100000047,0.0514683000001241,36.70312100000047,36.70312100000047,36.70312100000047,37.5405922000009,,,,,,,,37.54167620000044,37.555069,37.555069,38.54494010000053,,,,,17.0,1.0,2026-02-05_12h38.52.432,visual_search,,2024.1.5,,2026-02-05 12h39.51.014933 +0530,,17_visual_search_2026-02-05_12h38.52.432.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.54506939999919,38.55747410000004,17.0,1.0,2026-02-05_12h38.52.432,visual_search,,2024.1.5,,2026-02-05 12h39.51.014933 +0530,,17_visual_search_2026-02-05_12h38.52.432.csv,48.54331020000063,,,
,,,,,,,,,,,,,,,,,0.0074752999989868,0.0136442999992141,0.0072470999984943,12.366722399998253,0.0022222222222222,-0.0766666666666666,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[-0.25055555555555553],[0.08666666666666667],[1],[0],[0],[1.8824207999987266],['target'],0.0,0.0,0.0,1.0,12.478593699999692,,,,,,,,,,,12.407290099999956,12.478593699999692,0.0921493000005284,12.478593699999692,12.478593699999692,12.478593699999692,14.342087099999844,,,,,,,,14.342954899999311,14.359909899998456,14.359909899998456,15.34779939999862,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[-0.07111111111111111],[0.024444444444444446],[1],[0],[0],[1.3435081999996328],['target'],0.0,1.0,1.0,0.0,15.416459699999905,,,,,,,,,,,15.348287299999356,15.416459699999905,0.0550307999983488,15.416459699999905,15.416459699999905,15.416459699999905,16.74189539999861,,,,,,,,16.74245239999982,16.75698029999876,16.75698029999876,17.747833399998854,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
red,,,,[-0.008888888888888889],[0.20055555555555554],[1],[0],[0],[1.2981970000000729],['target'],0.0,2.0,2.0,2.0,17.817918599999757,,,,,,,,,,,17.748788499999137,17.817918599999757,0.0570931999991444,17.817918599999757,17.817918599999757,17.817918599999757,19.09815959999833,,,,,,,,19.09874509999827,19.113271399999576,19.113271399999576,20.098428899998908,20.166795499999356,20.166795499999356,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[0.20944444444444443],[0.24055555555555555],[1],[0],[0],[1.4245460999991337],['target'],1.0,0.0,3.0,1.0,20.166795499999356,,,,,,,,,,,20.09914629999912,20.166795499999356,0.049369000000297,20.166795499999356,20.166795499999356,20.166795499999356,21.57303189999948,,,,,,,,21.57368739999947,21.585676699998658,21.585676699998658,22.58025279999856,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[0.19],[-0.1738888888888889],[1],[0],[0],[2.063400200000615],['target'],1.0,1.0,4.0,0.0,22.65329219999876,,,,,,,,,,,22.581133199999385,22.65329219999876,0.0604382999990775,22.65329219999876,22.65329219999876,22.65329219999876,24.69798399999854,,,,,,,,24.69847909999953,24.712600299999394,24.712600299999394,25.697469499998988,25.7645150999997,25.7645150999997,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
red,,,,[0.19055555555555556],[0.06888888888888889],[1],[0],[0],[1.2124963999995089],['target'],1.0,2.0,5.0,2.0,25.7645150999997,,,,,,,,,,,25.698248099999542,25.7645150999997,0.0479102999997849,25.7645150999997,25.7645150999997,25.7645150999997,26.95936909999909,,,,,,,,26.959881799999494,26.9717598999996,26.9717598999996,27.962797999998656,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[0.14722222222222223],[0.09333333333333334],[1],[0],[0],[1.286051299999599],['target'],2.0,0.0,6.0,0.0,28.033776299998863,,,,,,,,,,,27.963532399999167,28.033776299998863,0.0555955999989237,28.033776299998863,28.033776299998863,28.033776299998863,29.30197909999879,,,,,,,,29.302852799999528,29.316333999999188,29.316333999999188,30.31220929999836,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
red,,,,[-0.2361111111111111],[-0.035555555555555556],[1],[0],[0],[1.5420520000006945],['target'],2.0,1.0,7.0,2.0,30.380698999999368,,,,,,,,,,,30.312592499998573,30.380698999999368,0.0581359000007069,30.380698999999368,30.380698999999368,30.380698999999368,31.90342259999852,,,,,,,,31.903952099999515,31.91745379999884,31.91745379999884,32.91239129999849,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[-0.013333333333333334],[-0.11944444444444445],[1],[0],[0],[2.6347759000000224],['target'],2.0,2.0,8.0,1.0,32.98513439999988,,,,,,,,,,,32.91320449999876,32.98513439999988,0.0596855000003415,32.98513439999988,32.98513439999988,32.98513439999988,35.59894219999842,,,,,,,,35.59973319999881,35.617973899999924,35.617973899999924,36.61174009999922,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
red,,,,[0.095],[0.12777777777777777],[1],[0],[0],[1.4452113999996072],['target'],3.0,0.0,9.0,2.0,36.69745459999831,,,,,,,,,,,36.61254740000004,36.69745459999831,0.0762557000016386,36.69745459999831,36.69745459999831,36.69745459999831,38.12161679999917,,,,,,,,38.122221999999965,38.13437929999964,38.13437929999964,39.1282644999992,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[0.1111111111111111],[-0.23166666666666666],[1],[0],[0],[1.301920699999755],['target'],3.0,1.0,10.0,1.0,39.20005979999951,,,,,,,,,,,39.12930719999895,39.20005979999951,0.0582223000001249,39.20005979999951,39.20005979999951,39.20005979999951,40.48279079999884,,,,,,,,40.48337559999891,40.49599679999847,40.49599679999847,41.49431539999932,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[-0.18555555555555556],[-0.19055555555555556],[1],[0],[0],[1.6831994999993185],['target'],3.0,2.0,11.0,0.0,41.566216399998666,,,,,,,,,,,41.49490679999872,41.566216399998666,0.0621265000008861,41.566216399998666,41.566216399998666,41.566216399998666,43.2291570999987,,,,,,,,43.22967499999868,43.24329309999848,43.24329309999848,44.227916099998765,44.29832699999861,44.29832699999861,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[0.14222222222222222],[-0.21555555555555556],[1],[0],[0],[1.3991819999992003],['target'],4.0,0.0,12.0,0.0,44.29832699999861,,,,,,,,,,,44.22851989999981,44.29832699999861,0.0474672000000282,44.29832699999861,44.29832699999861,44.29832699999861,45.67671139999948,,,,,,,,45.677269899999374,45.68986529999893,45.68986529999893,46.67791279999983,46.750330299999405,46.750330299999405,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
red,,,,[-0.06],[-0.2038888888888889],[1],[0],[0],[1.3353707999995095],['target'],4.0,1.0,13.0,2.0,46.750330299999405,,,,,,,,,,,46.67872219999845,46.750330299999405,0.0526938000002701,46.750330299999405,46.750330299999405,46.750330299999405,48.06576979999954,,,,,,,,48.066330699999526,48.07943239999986,48.07943239999986,49.07650779999858,,,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
white,,,,[-0.1272222222222222],[-0.21444444444444444],[1],[0],[0],[1.2821984000001976],['target'],4.0,2.0,14.0,1.0,49.14746139999989,,,,,,,,,,,49.07735069999944,49.14746139999989,0.061483200001021,49.14746139999989,49.14746139999989,49.14746139999989,50.41042239999842,,,,,,,,50.41093949999959,50.42570549999982,50.42570549999982,51.41070330000002,51.425707699998384,51.425707699998384,,,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.41085189999831,51.425707699998384,18.0,1.0,2026-02-05_13h30.57.127,visual_search,,2024.1.5,,2026-02-05 13h31.27.356875 +0530,,18_visual_search_2026-02-05_13h30.57.127.csv,61.42519629999879,,,
,,,,,,,,,,,,,,,,,0.0184222999996563,0.0257048999992548,0.017770800001017,8.836683199999243,-0.0388888888888888,-0.0672222222222222,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[0.04055555555555555],[0.06222222222222222],[1],[0],[0],[2.37344640000083],['target'],0.0,0.0,0.0,1.0,8.93155939999997,,,,,,,,,,,8.853306699998939,8.93155939999997,0.0749217000011412,8.93155939999997,8.93155939999997,8.93155939999997,11.286544800001138,,,,,,,,11.287515299998631,11.304971099998513,11.304971099998513,12.292644400000428,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[-0.08166666666666667],[-0.235],[1],[0],[0],[1.7341402000020025],['target'],0.0,1.0,1.0,0.0,12.36353439999948,,,,,,,,,,,12.293539999998757,12.36353439999948,0.0580675000019255,12.36353439999948,12.36353439999948,12.36353439999948,14.080124299998715,,,,,,,,14.080632400000468,14.094243600000482,14.094243600000482,15.091936400000122,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
red,,,,[0.16444444444444445],[0.1688888888888889],[1],[0],[0],[1.6761199000029592],['target'],0.0,2.0,2.0,2.0,15.162995200000296,,,,,,,,,,,15.092421500001365,15.162995200000296,0.0618112000011024,15.162995200000296,15.162995200000296,15.162995200000296,16.819012200001453,,,,,,,,16.819524499998806,16.836258300001646,16.836258300001646,17.825047499998618,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[0.09333333333333334],[-0.15666666666666668],[1],[0],[0],[1.4715800000012678],['target'],1.0,0.0,3.0,0.0,17.89986080000017,,,,,,,,,,,17.82605390000026,17.89986080000017,0.0575651999970432,17.89986080000017,17.89986080000017,17.89986080000017,19.349130200000214,,,,,,,,19.349639000000025,19.362501899999188,19.362501899999188,20.358269600001226,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[0.1527777777777778],[0.10833333333333334],[1],[0],[0],[1.5263615000003483],['target'],1.0,1.0,4.0,1.0,20.427590999999666,,,,,,,,,,,20.359045199998945,20.427590999999666,0.0598777999985031,20.427590999999666,20.427590999999666,20.427590999999666,21.93625880000036,,,,,,,,21.93693340000027,21.949230800000805,21.949230800000805,22.941197200001625,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
red,,,,[0.23833333333333334],[0.10111111111111111],[1],[0],[0],[1.13956060000055],['target'],1.0,2.0,5.0,2.0,23.01030940000055,,,,,,,,,,,22.942350699999224,23.01030940000055,0.0549543999986781,23.01030940000055,23.01030940000055,23.01030940000055,24.131855200001155,,,,,,,,24.132350299998507,24.14656620000096,24.14656620000096,25.1406261000011,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
red,,,,[-0.21444444444444444],[-0.13],[1],[0],[0],[1.7384023999984493],['target'],2.0,0.0,6.0,2.0,25.216096899999684,,,,,,,,,,,25.141332300001523,25.216096899999684,0.0588372999991406,25.216096899999684,25.216096899999684,25.216096899999684,26.930034900000464,,,,,,,,26.930541400000948,26.944407999999385,26.944407999999385,27.940440300000773,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[0.23222222222222222],[-0.05277777777777778],[1],[0],[0],[1.9564160000008997],['target'],2.0,1.0,7.0,0.0,28.026387599999,,,,,,,,,,,27.942653199999768,28.026387599999,0.0704284999992523,28.026387599999,28.026387599999,28.026387599999,29.95783830000073,,,,,,,,29.958355999999185,29.971140900001046,29.971140900001046,30.957973600001424,31.027873800001544,31.027873800001544,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[-0.19611111111111112],[-0.13555555555555557],[1],[0],[0],[2.083622900001501],['target'],2.0,2.0,8.0,1.0,31.027873800001544,,,,,,,,,,,30.958641900000657,31.027873800001544,0.0507842000006348,31.027873800001544,31.027873800001544,31.027873800001544,33.09317899999951,,,,,,,,33.09373559999949,33.10590489999959,33.10590489999959,34.090251000001444,34.15788020000036,34.15788020000036,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[-0.16277777777777777],[-0.24388888888888888],[1],[0],[0],[1.609469299997727],['target'],3.0,0.0,9.0,1.0,34.15788020000036,,,,,,,,,,,34.09085380000033,34.15788020000036,0.0457322000002022,34.15788020000036,34.15788020000036,34.15788020000036,35.749391900000774,,,,,,,,35.74994919999881,35.7643977000007,35.7643977000007,36.75606759999937,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[0.12],[0.05277777777777778],[1],[0],[0],[1.3280405000004976],['target'],3.0,1.0,10.0,0.0,36.82792189999964,,,,,,,,,,,36.75713860000178,36.82792189999964,0.059474699999555,36.82792189999964,36.82792189999964,36.82792189999964,38.137858800000686,,,,,,,,38.13836960000117,38.151458500000444,38.151458500000444,39.13896250000107,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
red,,,,[-0.23333333333333334],[0.14],[1],[0],[0],[1.3645163000001048],['target'],3.0,2.0,11.0,2.0,39.21158020000075,,,,,,,,,,,39.13981839999906,39.21158020000075,0.0523057999998854,39.21158020000075,39.21158020000075,39.21158020000075,40.55564249999952,,,,,,,,40.556179399998655,40.56843909999952,40.56843909999952,41.55666289999863,41.63443579999876,41.63443579999876,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
red,,,,[-0.23166666666666666],[0.23833333333333334],[1],[0],[0],[1.3946294000015769],['target'],4.0,0.0,12.0,2.0,41.63443579999876,,,,,,,,,,,41.5575714000006,41.63443579999876,0.0567435000011755,41.63443579999876,41.63443579999876,41.63443579999876,43.00796470000205,,,,,,,,43.00852160000068,43.02280090000204,43.02280090000204,44.02119920000041,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[0.0038888888888888888],[0.14222222222222222],[1],[0],[0],[1.5079387000005227],['target'],4.0,1.0,13.0,0.0,44.09600190000128,,,,,,,,,,,44.02165470000182,44.09600190000128,0.0618104999994102,44.09600190000128,44.09600190000128,44.09600190000128,45.578700500002014,,,,,,,,45.57928729999912,45.59242079999967,45.59242079999967,46.58754020000197,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
white,,,,[-0.02722222222222222],[-0.0038888888888888888],[1],[0],[0],[1.8453836000007868],['target'],4.0,2.0,14.0,1.0,46.66030550000141,,,,,,,,,,,46.58803930000067,46.66030550000141,0.0567238000003271,46.66030550000141,46.66030550000141,46.66030550000141,48.48182630000156,,,,,,,,48.48238539999875,48.49611500000174,48.49611500000174,49.48722130000169,,,,,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4873676999996,49.503588300001866,19.0,1.0,2026-02-05_14h39.09.206,visual_search,,2024.1.5,,2026-02-05 14h39.29.142381 +0530,,19_visual_search_2026-02-05_14h39.09.206.csv,59.48689290000039,,,
,,,,,,,,,,,,,,,,,0.0086372000005212,0.017427900000257,0.0079707999993843,26.488324300000382,-0.1955555555555555,-0.2511111111111111,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2026-02-03_15h36.25.316,visual_search,,2024.1.5,,2026-02-03 15h36.44.053001 +0530,,1_visual_search_2026-02-03_15h36.25.316.csv,,,,
white,,,,[-0.17944444444444443],[-0.04111111111111111],[1],[0],[0],[5.650240599999961],['target'],0.0,0.0,0.0,0.0,26.66346680000061,,,,,,,,,,,26.537394200000563,26.66346680000061,0.1417731000001367,26.66346680000061,26.66346680000061,26.66346680000061,32.28142350000053,,,,,,,,32.2827711000009,32.307647100000395,32.307647100000395,33.288200800001505,,,,,1.0,2.0,2026-02-03_15h36.25.316,visual_search,,2024.1.5,,2026-02-03 15h36.44.053001 +0530,,1_visual_search_2026-02-03_15h36.25.316.csv,,,,
red,,,,[0.1638888888888889],[-0.08388888888888889],[1],[0],[0],[3.671442800001387],['target'],0.0,1.0,1.0,2.0,33.38985850000063,,,,,,,,,,,33.28883010000027,33.38985850000063,0.080711099999462,33.38985850000063,33.38985850000063,33.38985850000063,37.03587340000013,,,,,,,,37.03672499999993,37.0568217,37.0568217,38.03764730000148,,,,,1.0,2.0,2026-02-03_15h36.25.316,visual_search,,2024.1.5,,2026-02-03 15h36.44.053001 +0530,,1_visual_search_2026-02-03_15h36.25.316.csv,,,,
white,,,,[0.1272222222222222],[-0.022222222222222223],[1],[0],[0],[2.6135032000001956],['target'],0.0,2.0,2.0,1.0,38.1461259000007,,,,,,,,,,,38.03811570000107,38.1461259000007,0.0798892000002524,38.1461259000007,38.1461259000007,38.1461259000007,40.73087550000128,,,,,,,,40.73170960000061,40.7497242999998,40.7497242999998,41.73683789999996,,,,,1.0,2.0,2026-02-03_15h36.25.316,visual_search,,2024.1.5,,2026-02-03 15h36.44.053001 +0530,,1_visual_search_2026-02-03_15h36.25.316.csv,,,,
red,,,,[-0.06777777777777778],[-0.1322222222222222],[1],[0],[0],[2.244134500000655],['target'],1.0,0.0,3.0,2.0,41.84554399999979,,,,,,,,,,,41.73735260000103,41.84554399999979,0.0846789999995962,41.84554399999979,41.84554399999979,41.84554399999979,44.06132010000147,,,,,,,,44.06226220000099,44.08361810000133,44.08361810000133,45.06983300000138,,,,,1.0,2.0,2026-02-03_15h36.25.316,visual_search,,2024.1.5,,2026-02-03 15h36.44.053001 +0530,,1_visual_search_2026-02-03_15h36.25.316.csv,,,,
white,,,,[-0.13055555555555556],[0.09555555555555556],[1],[0],[0],[2.2551214000013715],['target'],1.0,1.0,4.0,0.0,45.17995180000071,,,,,,,,,,,45.070307500000126,45.17995180000071,0.0867132000003039,45.17995180000071,45.17995180000071,45.17995180000071,47.40499460000137,,,,,,,,47.40597230000094,47.42423039999994,47.42423039999994,48.413965000001554,,,,,1.0,2.0,2026-02-03_15h36.25.316,visual_search,,2024.1.5,,2026-02-03 15h36.44.053001 +0530,,1_visual_search_2026-02-03_15h36.25.316.csv,,,,
